id,class
23130,1
23131,1
23132,1
23133,0
23134,0
23135,1
23136,1
23137,1
23138,0
23139,1
23140,1
23141,1
23142,1
23143,1
23144,1
23145,1
23146,1
23147,1
23148,0
23149,1
23150,0
23151,1
23152,1
23153,0
23154,1
23155,1
23156,1
23157,1
23158,1
23159,1
23160,0
23161,0
23162,1
23163,1
23164,0
23165,1
23166,1
23167,1
23168,0
23169,1
23170,1
23171,0
23172,1
23173,1
23174,0
23175,0
23176,1
23177,1
23178,1
23179,1
23180,0
23181,1
23182,0
23183,1
23184,1
23185,0
23186,1
23187,0
23188,0
23189,0
23190,1
23191,1
23192,1
23193,0
23194,0
23195,1
23196,1
23197,0
23198,0
23199,0
23200,1
23201,0
23202,0
23203,0
23204,1
23205,0
23206,0
23207,0
23208,0
23209,0
23210,1
23211,1
23212,0
23213,0
23214,0
23215,0
23216,1
23217,0
23218,0
23219,1
23220,0
23221,1
23222,1
23223,0
23224,1
23225,1
23226,0
23227,0
23228,0
23229,1
23230,0
23231,0
23232,0
23233,1
23234,1
23235,0
23236,1
23237,0
23238,1
23239,1
23240,1
23241,1
23242,1
23243,1
23244,1
23245,1
23246,1
23247,1
23248,0
23249,0
23250,1
23251,1
23252,0
23253,1
23254,1
23255,1
23256,1
23257,1
23258,1
23259,0
23260,1
23261,1
23262,0
23263,1
23264,0
23265,1
23266,1
23267,0
23268,0
23269,0
23270,0
23271,1
23272,0
23273,1
23274,1
23275,1
23276,0
23277,1
23278,0
23279,1
23280,1
23281,1
23282,1
23283,0
23284,1
23285,0
23286,1
23287,1
23288,0
23289,1
23290,0
23291,1
23292,1
23293,1
23294,1
23295,0
23296,1
23297,0
23298,1
23299,1
23300,1
23301,0
23302,1
23303,1
23304,0
23305,1
23306,1
23307,0
23308,0
23309,0
23310,0
23311,0
23312,0
23313,1
23314,0
23315,0
23316,1
23317,0
23318,1
23319,1
23320,0
23321,0
23322,1
23323,1
23324,1
23325,0
23326,1
23327,1
23328,1
23329,0
23330,1
23331,1
23332,1
23333,1
23334,0
23335,1
23336,1
23337,1
23338,1
23339,1
23340,0
23341,1
23342,1
23343,1
23344,0
23345,0
23346,1
23347,0
23348,1
23349,0
23350,1
23351,1
23352,0
23353,1
23354,1
23355,0
23356,0
23357,0
23358,0
23359,1
23360,0
23361,0
23362,1
23363,0
23364,1
23365,0
23366,1
23367,0
23368,1
23369,0
23370,0
23371,1
23372,1
23373,0
23374,1
23375,0
23376,0
23377,0
23378,0
23379,1
23380,0
23381,1
23382,0
23383,1
23384,0
23385,1
23386,1
23387,1
23388,1
23389,1
23390,1
23391,1
23392,0
23393,1
23394,1
23395,0
23396,1
23397,1
23398,1
23399,1
23400,0
23401,1
23402,0
23403,1
23404,1
23405,0
23406,0
23407,1
23408,1
23409,0
23410,0
23411,0
23412,1
23413,1
23414,0
23415,1
23416,0
23417,0
23418,1
23419,0
23420,1
23421,0
23422,1
23423,0
23424,1
23425,0
23426,0
23427,1
23428,0
23429,1
23430,0
23431,0
23432,0
23433,1
23434,0
23435,0
23436,0
23437,1
23438,1
23439,0
23440,0
23441,0
23442,0
23443,1
23444,1
23445,0
23446,0
23447,1
23448,0
23449,1
23450,1
23451,1
23452,1
23453,0
23454,1
23455,0
23456,1
23457,1
23458,1
23459,1
23460,0
23461,0
23462,0
23463,0
23464,1
23465,0
23466,1
23467,1
23468,0
23469,0
23470,0
23471,0
23472,0
23473,0
23474,0
23475,0
23476,1
23477,1
23478,0
23479,0
23480,0
23481,1
23482,0
23483,1
23484,0
23485,1
23486,1
23487,0
23488,1
23489,1
23490,1
23491,1
23492,1
23493,0
23494,0
23495,1
23496,0
23497,1
23498,1
23499,1
23500,1
23501,1
23502,0
23503,1
23504,1
23505,0
23506,1
23507,1
23508,0
23509,0
23510,1
23511,0
23512,0
23513,1
23514,1
23515,1
23516,1
23517,0
23518,0
23519,1
23520,0
23521,1
23522,0
23523,0
23524,0
23525,0
23526,0
23527,1
23528,1
23529,1
23530,0
23531,1
23532,1
23533,1
23534,1
23535,1
23536,0
23537,1
23538,1
23539,1
23540,1
23541,1
23542,0
23543,1
23544,1
23545,1
23546,0
23547,0
23548,0
23549,0
23550,0
23551,0
23552,1
23553,1
23554,1
23555,1
23556,0
23557,0
23558,1
23559,1
23560,0
23561,0
23562,0
23563,0
23564,0
23565,1
23566,1
23567,0
23568,1
23569,1
23570,0
23571,1
23572,1
23573,0
23574,1
23575,0
23576,0
23577,1
23578,0
23579,1
23580,0
23581,0
23582,0
23583,0
23584,1
23585,0
23586,1
23587,0
23588,1
23589,1
23590,1
23591,1
23592,0
23593,1
23594,0
23595,0
23596,0
23597,0
23598,1
23599,0
23600,0
23601,1
23602,0
23603,0
23604,0
23605,0
23606,1
23607,0
23608,1
23609,0
23610,0
23611,1
23612,1
23613,0
23614,1
23615,1
23616,0
23617,1
23618,1
23619,0
23620,1
23621,0
23622,1
23623,0
23624,1
23625,1
23626,1
23627,1
23628,1
23629,1
23630,1
23631,0
23632,1
23633,1
23634,0
23635,1
23636,0
23637,1
23638,1
23639,1
23640,1
23641,0
23642,1
23643,1
23644,1
23645,1
23646,0
23647,0
23648,0
23649,0
23650,0
23651,0
23652,1
23653,1
23654,0
23655,1
23656,0
23657,1
23658,1
23659,0
23660,0
23661,0
23662,1
23663,0
23664,0
23665,0
23666,1
23667,0
23668,1
23669,0
23670,0
23671,0
23672,1
23673,0
23674,1
23675,0
23676,0
23677,0
23678,1
23679,0
23680,1
23681,1
23682,1
23683,0
23684,0
23685,1
23686,1
23687,0
23688,0
23689,1
23690,1
23691,1
23692,1
23693,1
23694,0
23695,0
23696,0
23697,0
23698,0
23699,1
23700,0
23701,1
23702,1
23703,1
23704,0
23705,1
23706,0
23707,0
23708,0
23709,1
23710,0
23711,0
23712,1
23713,1
23714,0
23715,1
23716,0
23717,0
23718,0
23719,1
23720,0
23721,0
23722,0
23723,0
23724,0
23725,0
23726,1
23727,1
23728,0
23729,0
23730,0
23731,0
23732,0
23733,0
23734,1
23735,1
23736,0
23737,0
23738,1
23739,1
23740,0
23741,0
23742,0
23743,0
23744,0
23745,1
23746,1
23747,0
23748,1
23749,1
23750,1
23751,0
23752,1
23753,0
23754,1
23755,1
23756,0
23757,0
23758,0
23759,0
23760,0
23761,1
23762,1
23763,1
23764,1
23765,0
23766,0
23767,0
23768,0
23769,0
23770,0
23771,1
23772,1
23773,0
23774,0
23775,0
23776,0
23777,0
23778,1
23779,0
23780,0
23781,0
23782,0
23783,1
23784,1
23785,1
23786,0
23787,1
23788,1
23789,1
23790,1
23791,1
23792,1
23793,0
23794,1
23795,0
23796,0
23797,1
23798,0
23799,0
23800,1
23801,1
23802,0
23803,1
23804,1
23805,1
23806,1
23807,0
23808,1
23809,0
23810,0
23811,0
23812,1
23813,0
23814,1
23815,0
23816,0
23817,1
23818,0
23819,1
23820,0
23821,0
23822,1
23823,0
23824,1
23825,1
23826,1
23827,1
23828,0
23829,1
23830,0
23831,0
23832,0
23833,1
23834,1
23835,0
23836,0
23837,1
23838,1
23839,1
23840,0
23841,1
23842,0
23843,1
23844,0
23845,1
23846,0
23847,1
23848,1
23849,1
23850,0
23851,1
23852,1
23853,0
23854,1
23855,1
23856,1
23857,0
23858,1
23859,0
23860,0
23861,1
23862,1
23863,1
23864,1
23865,0
23866,1
23867,0
23868,1
23869,0
23870,0
23871,1
23872,1
23873,0
23874,0
23875,0
23876,0
23877,1
23878,1
23879,1
23880,1
23881,0
23882,0
23883,1
23884,0
23885,0
23886,1
23887,0
23888,0
23889,1
23890,1
23891,0
23892,0
23893,0
23894,1
23895,1
23896,1
23897,0
23898,1
23899,0
23900,1
23901,1
23902,1
23903,0
23904,1
23905,0
23906,0
23907,0
23908,1
23909,1
23910,1
23911,1
23912,0
23913,0
23914,1
23915,1
23916,1
23917,1
23918,1
23919,1
23920,0
23921,0
23922,1
23923,0
23924,1
23925,0
23926,1
23927,1
23928,1
23929,0
23930,1
23931,0
23932,1
23933,1
23934,0
23935,0
23936,1
23937,1
23938,0
23939,0
23940,1
23941,1
23942,1
23943,1
23944,1
23945,0
23946,1
23947,0
23948,1
23949,0
23950,1
23951,0
23952,1
23953,0
23954,0
23955,0
23956,0
23957,1
23958,0
23959,0
23960,1
23961,0
23962,0
23963,0
23964,1
23965,1
23966,0
23967,1
23968,0
23969,0
23970,0
23971,1
23972,1
23973,0
23974,0
23975,1
23976,1
23977,1
23978,0
23979,0
23980,1
23981,0
23982,1
23983,1
23984,1
23985,0
23986,0
23987,1
23988,1
23989,1
23990,1
23991,0
23992,1
23993,1
23994,0
23995,0
23996,0
23997,1
23998,1
23999,0
24000,1
24001,0
24002,1
24003,1
24004,1
24005,0
24006,0
24007,0
24008,0
24009,1
24010,0
24011,0
24012,0
24013,0
24014,1
24015,0
24016,1
24017,0
24018,0
24019,0
24020,1
24021,0
24022,0
24023,0
24024,0
24025,1
24026,1
24027,0
24028,0
24029,1
24030,1
24031,0
24032,0
24033,0
24034,1
24035,1
24036,0
24037,0
24038,0
24039,1
24040,1
24041,0
24042,1
24043,0
24044,0
24045,1
24046,1
24047,0
24048,1
24049,1
24050,0
24051,0
24052,1
24053,1
24054,1
24055,1
24056,0
24057,1
24058,1
24059,1
24060,1
24061,0
24062,1
24063,1
24064,0
24065,1
24066,0
24067,0
24068,0
24069,1
24070,1
24071,1
24072,0
24073,1
24074,0
24075,1
24076,1
24077,0
24078,1
24079,1
24080,1
24081,0
24082,1
24083,0
24084,1
24085,1
24086,1
24087,1
24088,1
24089,1
24090,0
24091,1
24092,1
24093,1
24094,1
24095,0
24096,1
24097,1
24098,1
24099,0
24100,1
24101,0
24102,0
24103,1
24104,0
24105,0
24106,0
24107,1
24108,0
24109,0
24110,1
24111,1
24112,1
24113,0
24114,1
24115,1
24116,0
24117,0
24118,0
24119,0
24120,0
24121,0
24122,0
24123,0
24124,0
24125,0
24126,1
24127,0
24128,1
24129,0
24130,1
24131,0
24132,1
24133,1
24134,0
24135,1
24136,1
24137,1
24138,1
24139,1
24140,0
24141,0
24142,1
24143,1
24144,0
24145,1
24146,0
24147,1
24148,1
24149,0
24150,1
24151,1
24152,1
24153,1
24154,1
24155,1
24156,1
24157,1
24158,1
24159,1
24160,1
24161,1
24162,0
24163,1
24164,0
24165,0
24166,1
24167,1
24168,1
24169,0
24170,0
24171,1
24172,1
24173,1
24174,1
24175,1
24176,0
24177,0
24178,0
24179,0
24180,1
24181,0
24182,0
24183,0
24184,0
24185,1
24186,1
24187,0
24188,0
24189,1
24190,1
24191,1
24192,0
24193,0
24194,1
24195,0
24196,0
24197,1
24198,0
24199,1
24200,1
24201,1
24202,1
24203,1
24204,0
24205,0
24206,0
24207,0
24208,1
24209,1
24210,0
24211,0
24212,0
24213,1
24214,1
24215,0
24216,1
24217,1
24218,0
24219,1
24220,1
24221,1
24222,0
24223,1
24224,0
24225,1
24226,0
24227,0
24228,0
24229,1
24230,1
24231,1
24232,1
24233,1
24234,0
24235,1
24236,0
24237,0
24238,0
24239,0
24240,1
24241,0
24242,1
24243,1
24244,1
24245,0
24246,0
24247,1
24248,0
24249,1
24250,1
24251,1
24252,0
24253,0
24254,0
24255,0
24256,1
24257,0
24258,0
24259,1
24260,1
24261,1
24262,1
24263,0
24264,0
24265,1
24266,0
24267,1
24268,0
24269,0
24270,0
24271,1
24272,1
24273,0
24274,0
24275,1
24276,1
24277,1
24278,1
24279,1
24280,0
24281,0
24282,0
24283,1
24284,0
24285,1
24286,0
24287,0
24288,1
24289,1
24290,0
24291,1
24292,1
24293,1
24294,1
24295,1
24296,1
24297,1
24298,0
24299,0
24300,0
24301,1
24302,0
24303,0
24304,0
24305,1
24306,0
24307,0
24308,0
24309,0
24310,0
24311,1
24312,0
24313,1
24314,0
24315,1
24316,1
24317,0
24318,0
24319,0
24320,1
24321,0
24322,1
24323,0
24324,0
24325,1
24326,1
24327,1
24328,0
24329,1
24330,1
24331,0
24332,1
24333,1
24334,0
24335,0
24336,1
24337,0
24338,1
24339,1
24340,0
24341,1
24342,1
24343,0
24344,1
24345,1
24346,1
24347,0
24348,1
24349,0
24350,0
24351,1
24352,0
24353,0
24354,1
24355,1
24356,0
24357,1
24358,0
24359,1
24360,0
24361,0
24362,1
24363,1
24364,0
24365,0
24366,0
24367,0
24368,1
24369,0
24370,1
24371,1
24372,1
24373,0
24374,1
24375,1
24376,0
24377,0
24378,1
24379,0
24380,0
24381,1
24382,0
24383,1
24384,1
24385,1
24386,1
24387,0
24388,0
24389,0
24390,0
24391,0
24392,0
24393,0
24394,0
24395,1
24396,1
24397,0
24398,0
24399,0
24400,1
24401,0
24402,1
24403,0
24404,0
24405,0
24406,0
24407,0
24408,1
24409,1
24410,0
24411,1
24412,0
24413,0
24414,0
24415,1
24416,0
24417,0
24418,1
24419,0
24420,0
24421,1
24422,0
24423,1
24424,0
24425,1
24426,0
24427,0
24428,1
24429,1
24430,1
24431,1
24432,0
24433,1
24434,0
24435,1
24436,1
24437,0
24438,0
24439,0
24440,1
24441,0
24442,0
24443,0
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,0
24452,1
24453,1
24454,0
24455,0
24456,0
24457,0
24458,1
24459,0
24460,0
24461,0
24462,1
24463,0
24464,0
24465,0
24466,1
24467,1
24468,1
24469,1
24470,0
24471,0
24472,1
24473,0
24474,1
24475,0
24476,1
24477,1
24478,0
24479,1
24480,1
24481,0
24482,0
24483,1
24484,0
24485,1
24486,1
24487,1
24488,0
24489,0
24490,0
24491,1
24492,0
24493,0
24494,1
24495,1
24496,0
24497,0
24498,0
24499,1
24500,1
24501,0
24502,1
24503,1
24504,1
24505,1
24506,1
24507,1
24508,0
24509,1
24510,1
24511,1
24512,0
24513,1
24514,0
24515,1
24516,0
24517,0
24518,0
24519,1
24520,1
24521,1
24522,1
24523,1
24524,0
24525,0
24526,1
24527,0
24528,1
24529,1
24530,1
24531,1
24532,0
24533,0
24534,0
24535,1
24536,0
24537,0
24538,1
24539,1
24540,1
24541,1
24542,1
24543,0
24544,0
24545,1
24546,0
24547,0
24548,0
24549,1
24550,1
24551,1
24552,1
24553,0
24554,0
24555,0
24556,0
24557,0
24558,1
24559,1
24560,0
24561,1
24562,0
24563,1
24564,1
24565,0
24566,0
24567,1
24568,0
24569,0
24570,0
24571,0
24572,0
24573,1
24574,1
24575,0
24576,0
24577,1
24578,1
24579,0
24580,1
24581,1
24582,1
24583,0
24584,1
24585,0
24586,0
24587,1
24588,0
24589,0
24590,1
24591,0
24592,1
24593,1
24594,0
24595,1
24596,0
24597,0
24598,1
24599,1
24600,1
24601,1
24602,1
24603,0
24604,0
24605,1
24606,0
24607,1
24608,1
24609,1
24610,1
24611,0
24612,1
24613,0
24614,0
24615,1
24616,0
24617,1
24618,0
24619,0
24620,0
24621,0
24622,0
24623,1
24624,1
24625,0
24626,0
24627,1
24628,1
24629,0
24630,0
24631,0
24632,1
24633,1
24634,0
24635,0
24636,0
24637,1
24638,0
24639,1
24640,1
24641,1
24642,1
24643,1
24644,0
24645,1
24646,1
24647,1
24648,1
24649,1
24650,0
24651,0
24652,0
24653,1
24654,0
24655,0
24656,1
24657,1
24658,1
24659,1
24660,1
24661,0
24662,1
24663,0
24664,1
24665,0
24666,1
24667,1
24668,0
24669,1
24670,1
24671,0
24672,0
24673,1
24674,1
24675,1
24676,1
24677,0
24678,1
24679,1
24680,0
24681,1
24682,0
24683,0
24684,0
24685,0
24686,0
24687,1
24688,0
24689,1
24690,0
24691,1
24692,0
24693,1
24694,0
24695,1
24696,1
24697,0
24698,1
24699,1
24700,1
24701,0
24702,0
24703,1
24704,0
24705,1
24706,1
24707,0
24708,1
24709,0
24710,0
24711,1
24712,1
24713,0
24714,1
24715,1
24716,1
24717,1
24718,1
24719,0
24720,1
24721,0
24722,0
24723,0
24724,1
24725,1
24726,1
24727,1
24728,0
24729,0
24730,1
24731,0
24732,0
24733,0
24734,1
24735,1
24736,0
24737,1
24738,0
24739,1
24740,1
24741,0
24742,0
24743,0
24744,0
24745,0
24746,1
24747,1
24748,0
24749,0
24750,1
24751,1
24752,0
24753,1
24754,0
24755,0
24756,0
24757,0
24758,0
24759,1
24760,0
24761,0
24762,0
24763,1
24764,0
24765,1
24766,1
24767,0
24768,0
24769,0
24770,1
24771,0
24772,0
24773,0
24774,0
24775,0
24776,0
24777,0
24778,1
24779,1
24780,0
24781,1
24782,1
24783,0
24784,0
24785,1
24786,0
24787,1
24788,0
24789,1
24790,1
24791,0
24792,1
24793,0
24794,0
24795,0
24796,0
24797,1
24798,1
24799,1
24800,0
24801,0
24802,1
24803,0
24804,0
24805,1
24806,0
24807,0
24808,0
24809,1
24810,1
24811,0
24812,0
24813,1
24814,1
24815,1
24816,1
24817,0
24818,1
24819,0
24820,0
24821,0
24822,1
24823,0
24824,1
24825,1
24826,1
24827,1
24828,1
24829,0
24830,0
24831,0
24832,0
24833,0
24834,1
24835,0
24836,1
24837,0
24838,0
24839,1
24840,0
24841,0
24842,1
24843,0
24844,1
24845,1
24846,0
24847,0
24848,0
24849,1
24850,0
24851,0
24852,1
24853,1
24854,1
24855,0
24856,0
24857,1
24858,0
24859,0
24860,1
24861,1
24862,0
24863,1
24864,1
24865,1
24866,1
24867,0
24868,0
24869,1
24870,1
24871,1
24872,0
24873,0
24874,1
24875,1
24876,0
24877,1
24878,1
24879,1
24880,0
24881,0
24882,0
24883,1
24884,0
24885,0
24886,1
24887,0
24888,0
24889,1
24890,0
24891,0
24892,0
24893,0
24894,0
24895,0
24896,1
24897,1
24898,0
24899,0
24900,0
24901,1
24902,1
24903,1
24904,1
24905,0
24906,1
24907,1
24908,0
24909,0
24910,0
24911,0
24912,1
24913,1
24914,0
24915,0
24916,0
24917,1
24918,0
24919,0
24920,1
24921,1
24922,0
24923,0
24924,1
24925,0
24926,0
24927,0
24928,0
24929,1
24930,0
24931,1
24932,1
24933,0
24934,1
24935,0
24936,1
24937,0
24938,1
24939,0
24940,1
24941,1
24942,0
24943,1
24944,1
24945,0
24946,0
24947,1
24948,0
24949,1
24950,1
24951,0
24952,0
24953,1
24954,0
24955,1
24956,1
24957,1
24958,1
24959,1
24960,0
24961,1
24962,0
24963,0
24964,1
24965,1
24966,1
24967,0
24968,1
24969,1
24970,1
24971,1
24972,0
24973,0
24974,0
24975,0
24976,0
24977,1
24978,1
24979,0
24980,0
24981,1
24982,0
24983,0
24984,1
24985,0
24986,0
24987,0
24988,1
24989,1
24990,1
24991,1
24992,1
24993,0
24994,1
24995,1
24996,1
24997,0
24998,1
24999,1
25000,0
25001,1
25002,1
25003,1
25004,1
25005,0
25006,1
25007,1
25008,1
25009,0
25010,1
25011,0
25012,0
25013,1
25014,0
25015,0
25016,1
25017,1
25018,1
25019,1
25020,0
25021,1
25022,1
25023,0
25024,1
25025,0
25026,1
25027,0
25028,1
25029,1
25030,1
25031,0
25032,0
25033,0
25034,1
25035,0
25036,1
25037,1
25038,0
25039,1
25040,1
25041,0
25042,1
25043,0
25044,0
25045,1
25046,1
25047,0
25048,1
25049,1
25050,0
25051,0
25052,1
25053,0
25054,1
25055,1
25056,0
25057,1
25058,1
25059,0
25060,1
25061,1
25062,1
25063,0
25064,1
25065,1
25066,1
25067,0
25068,0
25069,0
25070,0
25071,1
25072,1
25073,0
25074,1
25075,0
25076,1
25077,0
25078,0
25079,1
25080,1
25081,1
25082,1
25083,0
25084,0
25085,1
25086,1
25087,1
25088,1
25089,1
25090,1
25091,0
25092,1
25093,1
25094,0
25095,1
25096,0
25097,1
25098,1
25099,1
25100,0
25101,0
25102,1
25103,1
25104,0
25105,0
25106,1
25107,1
25108,1
25109,0
25110,0
25111,1
25112,1
25113,0
25114,1
25115,0
25116,1
25117,1
25118,0
25119,0
25120,1
25121,0
25122,1
25123,1
25124,1
25125,1
25126,0
25127,1
25128,1
25129,0
25130,1
25131,0
25132,1
25133,0
25134,1
25135,1
25136,1
25137,1
25138,1
25139,1
25140,1
25141,1
25142,1
25143,0
25144,0
25145,1
25146,0
25147,1
25148,1
25149,0
25150,0
25151,0
25152,1
25153,0
25154,1
25155,0
25156,1
25157,0
25158,1
25159,0
25160,1
25161,0
25162,1
25163,0
25164,0
25165,1
25166,0
25167,1
25168,1
25169,1
25170,1
25171,1
25172,0
25173,1
25174,0
25175,1
25176,1
25177,1
25178,0
25179,0
25180,1
25181,0
25182,0
25183,0
25184,0
25185,0
25186,1
25187,0
25188,1
25189,0
25190,1
25191,0
25192,1
25193,0
25194,1
25195,0
25196,1
25197,0
25198,0
25199,0
25200,1
25201,0
25202,0
25203,1
25204,1
25205,0
25206,0
25207,0
25208,1
25209,0
25210,0
25211,0
25212,1
25213,1
25214,1
25215,1
25216,0
25217,0
25218,0
25219,1
25220,0
25221,0
25222,1
25223,1
25224,0
25225,0
25226,0
25227,0
25228,0
25229,0
25230,0
25231,0
25232,1
25233,1
25234,1
25235,0
25236,0
25237,1
25238,0
25239,0
25240,1
25241,0
25242,0
25243,0
25244,1
25245,1
25246,0
25247,1
25248,1
25249,0
25250,1
25251,1
25252,1
25253,1
25254,0
25255,1
25256,1
25257,1
25258,1
25259,1
25260,0
25261,0
25262,1
25263,0
25264,0
25265,1
25266,1
25267,1
25268,0
25269,1
25270,0
25271,1
25272,0
25273,0
25274,1
25275,1
25276,0
25277,1
25278,0
25279,1
25280,1
25281,1
25282,1
25283,1
25284,0
25285,0
25286,0
25287,1
25288,0
25289,1
25290,0
25291,1
25292,1
25293,0
25294,0
25295,0
25296,0
25297,0
25298,0
25299,1
25300,0
25301,1
25302,1
25303,1
25304,0
25305,1
25306,0
25307,0
25308,0
25309,1
25310,0
25311,0
25312,0
25313,1
25314,1
25315,1
25316,1
25317,0
25318,0
25319,0
25320,1
25321,1
25322,1
25323,1
25324,1
25325,1
25326,1
25327,1
25328,1
25329,1
25330,1
25331,0
25332,0
25333,0
25334,1
25335,0
25336,0
25337,0
25338,1
25339,0
25340,0
25341,1
25342,0
25343,0
25344,1
25345,0
25346,0
25347,0
25348,1
25349,0
25350,1
25351,0
25352,0
25353,1
25354,0
25355,1
25356,1
25357,0
25358,0
25359,0
25360,1
25361,1
25362,1
25363,0
25364,0
25365,1
25366,0
25367,0
25368,0
25369,0
25370,0
25371,0
25372,0
25373,0
25374,0
25375,0
25376,1
25377,0
25378,0
25379,0
25380,0
25381,0
25382,0
25383,1
25384,0
25385,0
25386,1
25387,0
25388,1
25389,0
25390,0
25391,1
25392,1
25393,0
25394,1
25395,1
25396,1
25397,0
25398,1
25399,0
25400,1
25401,1
25402,0
25403,1
25404,1
25405,1
25406,0
25407,0
25408,1
25409,1
25410,1
25411,1
25412,1
25413,0
25414,1
25415,1
25416,1
25417,1
25418,0
25419,1
25420,1
25421,0
25422,0
25423,1
25424,0
25425,0
25426,1
25427,1
25428,0
25429,0
25430,0
25431,1
25432,0
25433,0
25434,0
25435,0
25436,1
25437,1
25438,1
25439,0
25440,0
25441,0
25442,0
25443,1
25444,1
25445,0
25446,1
25447,1
25448,1
25449,1
25450,0
25451,0
25452,0
25453,0
25454,1
25455,1
25456,1
25457,1
25458,1
25459,1
25460,1
25461,1
25462,1
25463,0
25464,1
25465,0
25466,1
25467,0
25468,1
25469,0
25470,0
25471,1
25472,0
25473,0
25474,0
25475,1
25476,0
25477,1
25478,1
25479,0
25480,1
25481,1
25482,0
25483,0
25484,0
25485,0
25486,1
25487,0
25488,0
25489,0
25490,1
25491,0
25492,0
25493,1
25494,0
25495,1
25496,0
25497,0
25498,1
25499,0
25500,0
25501,0
25502,0
25503,1
25504,1
25505,0
25506,1
25507,1
25508,0
25509,1
25510,1
25511,1
25512,1
25513,0
25514,1
25515,0
25516,1
25517,1
25518,1
25519,1
25520,1
25521,1
25522,1
25523,0
25524,1
25525,0
25526,1
25527,0
25528,0
25529,1
25530,0
25531,0
25532,0
25533,1
25534,1
25535,1
25536,0
25537,0
25538,0
25539,0
25540,1
25541,1
25542,1
25543,0
25544,0
25545,1
25546,1
25547,1
25548,1
25549,0
25550,1
25551,1
25552,1
25553,1
25554,1
25555,0
25556,1
25557,0
25558,1
25559,0
25560,0
25561,0
25562,0
25563,0
25564,1
25565,0
25566,0
25567,1
25568,0
25569,1
25570,1
25571,1
25572,1
25573,0
25574,0
25575,1
25576,0
25577,1
25578,1
25579,0
25580,0
25581,1
25582,0
25583,0
25584,0
25585,1
25586,1
25587,1
25588,0
25589,0
25590,0
25591,0
25592,0
25593,0
25594,0
25595,0
25596,1
25597,1
25598,1
25599,0
25600,1
25601,1
25602,0
25603,1
25604,1
25605,0
25606,1
25607,0
25608,0
25609,1
25610,0
25611,1
25612,0
25613,0
25614,1
25615,1
25616,0
25617,0
25618,0
25619,1
25620,0
25621,0
25622,0
25623,0
25624,1
25625,0
25626,1
25627,1
25628,1
25629,1
25630,1
25631,1
25632,1
25633,0
25634,1
25635,1
25636,0
25637,1
25638,0
25639,1
25640,0
25641,0
25642,0
25643,1
25644,1
25645,0
25646,0
25647,0
25648,1
25649,1
25650,0
25651,0
25652,1
25653,1
25654,0
25655,0
25656,0
25657,1
25658,0
25659,1
25660,1
25661,0
25662,0
25663,1
25664,1
25665,0
25666,0
25667,0
25668,1
25669,0
25670,0
25671,0
25672,0
25673,0
25674,1
25675,0
25676,0
25677,1
25678,1
25679,1
25680,0
25681,0
25682,0
25683,1
25684,0
25685,0
25686,0
25687,0
25688,1
25689,1
25690,1
25691,1
25692,1
25693,1
25694,1
25695,0
25696,1
25697,1
25698,1
25699,0
25700,1
25701,0
25702,1
25703,1
25704,1
25705,0
25706,1
25707,1
25708,0
25709,0
25710,0
25711,0
25712,0
25713,0
25714,0
25715,1
25716,0
25717,0
25718,0
25719,0
25720,1
25721,0
25722,1
25723,0
25724,1
25725,1
25726,1
25727,0
25728,1
25729,1
25730,1
25731,1
25732,0
25733,1
25734,1
25735,0
25736,1
25737,1
25738,0
25739,1
25740,1
25741,1
25742,0
25743,0
25744,1
25745,0
25746,1
25747,0
25748,1
25749,0
25750,0
25751,0
25752,0
25753,0
25754,0
25755,0
25756,0
25757,0
25758,0
25759,1
25760,1
25761,0
25762,1
25763,0
25764,0
25765,0
25766,0
25767,0
25768,1
25769,1
25770,1
25771,0
25772,1
25773,0
25774,1
25775,0
25776,1
25777,0
25778,1
25779,0
25780,1
25781,1
25782,1
25783,1
25784,0
25785,1
25786,0
25787,1
25788,0
25789,1
25790,1
25791,1
25792,1
25793,0
25794,1
25795,1
25796,0
25797,1
25798,0
25799,1
25800,1
25801,1
25802,1
25803,1
25804,0
25805,1
25806,0
25807,0
25808,0
25809,1
25810,1
25811,0
25812,0
25813,0
25814,0
25815,0
25816,0
25817,1
25818,1
25819,1
25820,1
25821,0
25822,1
25823,0
25824,1
25825,1
25826,1
25827,0
25828,1
25829,1
25830,1
25831,0
25832,1
25833,0
25834,1
25835,0
25836,0
25837,0
25838,0
25839,1
25840,1
25841,0
25842,0
25843,1
25844,0
25845,1
25846,1
25847,0
25848,1
25849,1
25850,1
25851,0
25852,0
25853,1
25854,1
25855,0
25856,1
25857,0
25858,1
25859,0
25860,1
25861,0
25862,0
25863,0
25864,1
25865,0
25866,0
25867,1
25868,0
25869,1
25870,1
25871,1
25872,1
25873,0
25874,0
25875,0
25876,0
25877,1
25878,1
25879,1
25880,0
25881,1
25882,0
25883,1
25884,1
25885,1
25886,0
25887,1
25888,1
25889,1
25890,0
25891,1
25892,0
25893,1
25894,0
25895,1
25896,1
25897,0
25898,0
25899,0
25900,1
25901,0
25902,0
25903,1
25904,1
25905,0
25906,1
25907,1
25908,1
25909,1
25910,1
25911,1
25912,0
25913,0
25914,1
25915,1
25916,1
25917,1
25918,0
25919,1
25920,0
25921,1
25922,1
25923,1
25924,0
25925,0
25926,1
25927,1
25928,1
